,CustomerID,recency,frequency,monetary_value,Quantity,Country,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score
443,12919,8,50,1335.19,673,United Kingdom,1,2,2,122,5
444,12920,17,27,162.77999999999997,128,United Kingdom,1,3,4,134,8
445,12921,9,720,16587.09,9526,United Kingdom,1,1,1,111,3
446,12922,161,28,405.38,370,United Kingdom,4,3,3,433,10
447,12923,64,28,172.81999999999996,68,United Kingdom,3,3,4,334,10
448,12924,88,30,933.7000000000002,481,United Kingdom,3,3,2,332,8
449,12925,4,45,694.05,541,United Kingdom,1,2,2,122,5
450,12928,35,84,2062.7,1472,United Kingdom,2,2,1,221,5
451,12929,311,8,117.85,37,United Kingdom,4,4,4,444,12
452,12930,78,25,415.8,252,United Kingdom,3,3,3,333,9
453,12931,21,82,42055.96,28004,United Kingdom,2,2,1,221,5
454,12933,24,106,607.53,499,United Kingdom,2,1,3,213,6
455,12935,2,129,2160.7,1853,United Kingdom,1,1,1,111,3
456,12936,17,62,1063.9,559,United Kingdom,1,2,2,122,5
457,12937,15,120,1504.2700000000002,1007,United Kingdom,1,1,2,112,4
458,12938,25,9,114.14,140,United Kingdom,2,4,4,244,10
459,12939,64,47,11581.8,4876,United Kingdom,3,2,1,321,6
460,12940,54,96,899.69,404,United Kingdom,3,2,2,322,7
461,12942,131,70,675.6,198,United Kingdom,3,2,2,322,7
462,12944,35,30,604.5099999999999,289,United Kingdom,2,3,3,233,8
463,12945,288,23,462.9500000000001,165,United Kingdom,4,3,3,433,10
464,12947,143,97,1603.99,1165,United Kingdom,4,2,2,422,8
465,12948,16,116,2064.95,1080,United Kingdom,1,1,1,111,3
466,12949,30,215,4167.22,2381,United Kingdom,2,1,1,211,4
467,12950,2,23,1843.0,1380,United Kingdom,1,3,1,131,5
468,12951,8,63,1064.07,503,United Kingdom,1,2,2,122,5
469,12952,5,79,1387.79,653,United Kingdom,1,2,2,122,5
470,12953,9,17,329.85,84,United Kingdom,1,4,3,143,8
471,12955,1,180,4757.160000000001,3664,United Kingdom,1,1,1,111,3
472,12956,306,19,108.07,34,United Kingdom,4,3,4,434,11
473,12957,9,238,4017.54,2549,United Kingdom,1,1,1,111,3
474,12962,7,16,266.39,129,United Kingdom,1,4,4,144,9
475,12963,8,95,1856.63,881,United Kingdom,1,2,1,121,4
476,12965,89,108,769.8100000000001,282,United Kingdom,3,1,2,312,6
477,12966,9,10,160.18,75,United Kingdom,1,4,4,144,9
478,12967,358,19,1660.9,438,United Kingdom,4,3,1,431,8
479,12968,112,5,135.95,73,United Kingdom,3,4,4,344,11
480,12970,7,129,405.47,268,United Kingdom,1,1,3,113,5
481,12971,3,305,11189.91,9289,United Kingdom,1,1,1,111,3
482,12974,197,8,144.8,24,United Kingdom,4,4,4,444,12
483,12976,211,22,738.6,561,United Kingdom,4,3,2,432,9
484,12977,156,9,39.24,12,United Kingdom,4,4,4,444,12
485,12980,157,20,7374.9,886,United Kingdom,4,3,1,431,8
486,12981,29,20,372.2199999999999,242,United Kingdom,2,3,3,233,8
487,12982,242,28,390.54,288,United Kingdom,4,3,3,433,10
488,12984,18,4,97.5,26,United Kingdom,2,4,4,244,10
489,12985,0,76,1239.38,1533,United Kingdom,1,2,2,122,5
490,12987,73,28,558.7,219,United Kingdom,3,3,3,333,9
491,12988,292,83,505.8200000000001,126,United Kingdom,4,2,3,423,9
492,12989,3,64,6924.110000000001,2943,United Kingdom,1,2,1,121,4
493,12990,31,13,409.5000000000001,200,United Kingdom,2,4,3,243,9
494,12991,23,31,503.7600000000001,405,United Kingdom,2,3,3,233,8
495,12993,23,27,414.75999999999993,240,United Kingdom,2,3,3,233,8
496,12994,4,61,974.42,459,United Kingdom,1,2,2,122,5
497,12995,85,3,211.32,108,United Kingdom,3,4,4,344,11
498,12997,22,59,1226.89,664,United Kingdom,2,2,2,222,6
499,12999,196,28,455.88,342,United Kingdom,4,3,3,433,10
500,13000,106,31,534.8500000000001,379,United Kingdom,3,3,3,333,9
501,13001,4,337,9785.97,5490,United Kingdom,1,1,1,111,3
502,13002,318,7,120.95,73,United Kingdom,4,4,4,444,12
503,13003,105,6,149.05,103,United Kingdom,3,4,4,344,11
504,13004,11,404,5655.91,4822,United Kingdom,1,1,1,111,3
505,13005,173,26,513.6999999999999,172,United Kingdom,4,3,3,433,10
506,13006,56,4,81.57,55,United Kingdom,3,4,4,344,11
507,13008,323,14,229.47000000000003,175,United Kingdom,4,4,4,444,12
508,13011,372,3,50.55,13,United Kingdom,4,4,4,444,12
509,13012,9,88,1646.84,820,United Kingdom,1,2,2,122,5
510,13013,1,219,4810.94,2224,United Kingdom,1,1,1,111,3
511,13014,10,110,3466.28,907,United Kingdom,1,1,1,111,3
512,13015,53,175,3339.6400000000003,1609,United Kingdom,3,1,1,311,5
513,13016,73,47,789.8899999999999,527,United Kingdom,3,2,2,322,7
514,13017,7,1,204.0,48,United Kingdom,1,4,4,144,9
515,13018,16,458,7277.700000000001,5435,United Kingdom,1,1,1,111,3
516,13021,4,131,2616.38,1352,United Kingdom,1,1,1,111,3
517,13023,64,40,689.9000000000001,286,United Kingdom,3,3,2,332,8
518,13026,1,40,975.36,1620,United Kingdom,1,3,2,132,6
519,13027,113,26,6912.0,17280,United Kingdom,3,3,1,331,7
520,13028,22,45,661.3200000000002,798,United Kingdom,2,2,3,223,7
521,13029,30,10,1247.5,134,United Kingdom,2,4,2,242,8
522,13030,11,92,752.4399999999999,348,United Kingdom,1,2,2,122,5
523,13032,52,71,1010.1800000000002,375,United Kingdom,3,2,2,322,7
524,13033,357,11,190.55,83,United Kingdom,4,4,4,444,12
525,13034,54,37,642.7700000000001,369,United Kingdom,3,3,3,333,9
526,13035,73,27,921.88,644,United Kingdom,3,3,2,332,8
527,13037,138,48,881.07,431,United Kingdom,3,2,2,322,7
528,13038,80,28,908.46,360,United Kingdom,3,3,2,332,8
529,13040,8,43,676.99,355,United Kingdom,1,2,2,122,5
530,13043,273,13,516.4200000000001,254,United Kingdom,4,4,3,443,11
531,13044,291,33,560.47,429,United Kingdom,4,3,3,433,10
532,13045,99,18,305.28,221,United Kingdom,3,3,4,334,10
533,13046,30,35,629.31,264,United Kingdom,2,3,3,233,8
534,13047,31,172,3237.54,1391,United Kingdom,2,1,1,211,4
535,13048,14,135,1819.41,1228,United Kingdom,1,1,1,111,3
536,13049,64,14,656.6800000000002,268,United Kingdom,3,4,3,343,10
537,13050,14,403,5836.860000000001,3748,United Kingdom,1,1,1,111,3
538,13052,212,18,348.15000000000003,222,United Kingdom,4,3,3,433,10
539,13055,78,76,1214.41,894,United Kingdom,3,2,2,322,7
540,13058,24,8,271.4,52,United Kingdom,2,4,4,244,10
541,13059,249,8,183.4,35,United Kingdom,4,4,4,444,12
542,13060,253,15,307.53000000000003,123,United Kingdom,4,4,3,443,11
543,13061,72,10,248.61,107,United Kingdom,3,4,4,344,11
544,13062,191,11,346.98,343,United Kingdom,4,4,3,443,11
545,13064,12,68,1105.59,514,United Kingdom,1,2,2,122,5
546,13065,373,14,205.86,74,United Kingdom,4,4,4,444,12
547,13066,24,48,470.8,322,United Kingdom,2,2,3,223,7
548,13067,82,15,115.46,32,United Kingdom,3,4,4,344,11
549,13068,10,2,344.0,200,United Kingdom,1,4,3,143,8
550,13069,0,424,4431.4400000000005,5873,United Kingdom,1,1,1,111,3
551,13070,192,9,228.8,110,United Kingdom,4,4,4,444,12
552,13072,266,7,177.14999999999998,69,United Kingdom,4,4,4,444,12
553,13075,129,22,919.61,485,United Kingdom,3,3,2,332,8
554,13077,1,111,728.0200000000001,862,United Kingdom,1,1,2,112,4
555,13078,3,358,12627.94,5630,United Kingdom,1,1,1,111,3
556,13079,4,6,220.1,62,United Kingdom,1,4,4,144,9
557,13080,179,6,58.08,120,United Kingdom,4,4,4,444,12
558,13081,11,1028,28337.38,19160,United Kingdom,1,1,1,111,3
559,13082,126,73,3613.63,4324,United Kingdom,3,2,1,321,6
560,13083,4,18,303.75,187,United Kingdom,1,3,4,134,8
561,13085,157,22,416.08,216,United Kingdom,4,3,3,433,10
562,13089,2,1814,58762.08,31025,United Kingdom,1,1,1,111,3
563,13090,8,155,8910.819999999998,2263,United Kingdom,1,1,1,111,3
564,13091,28,21,345.82000000000005,466,United Kingdom,2,3,3,233,8
565,13092,70,25,477.83,279,United Kingdom,3,3,3,333,9
566,13093,275,159,7832.470000000001,3961,United Kingdom,4,1,1,411,6
567,13094,21,24,1927.32,1716,United Kingdom,2,3,1,231,6
568,13095,70,6,74.4,144,United Kingdom,3,4,4,344,11
569,13097,32,421,6003.22,2360,United Kingdom,2,1,1,211,4
570,13098,1,572,28882.44,15968,United Kingdom,1,1,1,111,3
571,13099,99,1,207.36,288,United Kingdom,3,4,4,344,11
572,13101,234,8,101.19,113,United Kingdom,4,4,4,444,12
573,13102,1,304,6424.089999999999,4204,United Kingdom,1,1,1,111,3
574,13103,39,8,243.94,82,United Kingdom,2,4,4,244,10
575,13104,3,20,1098.48,504,United Kingdom,1,3,2,132,6
576,13106,133,1,76.5,18,United Kingdom,3,4,4,344,11
577,13107,44,58,1531.6200000000003,1293,United Kingdom,2,2,2,222,6
578,13108,372,10,350.05999999999995,298,United Kingdom,4,4,3,443,11
579,13109,59,47,786.54,520,United Kingdom,3,2,2,322,7
580,13110,31,145,1488.67,388,United Kingdom,2,1,2,212,5
581,13113,0,201,12245.96,3050,United Kingdom,1,1,1,111,3
582,13115,11,120,2294.78,1567,United Kingdom,1,1,1,111,3
583,13116,138,30,501.14,291,United Kingdom,3,3,3,333,9
584,13117,21,76,984.91,945,United Kingdom,2,2,2,222,6
585,13118,19,79,1197.81,410,United Kingdom,2,2,2,222,6
586,13120,238,1,30.6,12,United Kingdom,4,4,4,444,12
587,13121,269,50,283.73,252,United Kingdom,4,2,4,424,10
588,13122,94,55,922.39,585,United Kingdom,3,2,2,322,7
589,13124,89,222,3756.33,2119,United Kingdom,3,1,1,311,5
590,13126,4,140,2099.64,2143,United Kingdom,1,1,1,111,3
591,13127,77,15,259.17,127,United Kingdom,3,4,4,344,11
592,13130,94,2,64.0,32,United Kingdom,3,4,4,344,11
593,13131,23,44,1073.2999999999995,447,United Kingdom,2,2,2,222,6
594,13132,261,3,77.3,20,United Kingdom,4,4,4,444,12
595,13133,273,7,109.8,32,United Kingdom,4,4,4,444,12
596,13134,85,98,1793.5800000000002,1059,United Kingdom,3,2,1,321,6
597,13135,196,1,3096.0,4300,United Kingdom,4,4,1,441,9
598,13136,56,127,2607.61,1328,United Kingdom,3,1,1,311,5
599,13137,10,687,3603.29,2204,United Kingdom,1,1,1,111,3
600,13138,22,63,962.39,473,United Kingdom,2,2,2,222,6
601,13139,16,170,5064.9400000000005,2425,United Kingdom,1,1,1,111,3
602,13140,108,45,422.47,185,United Kingdom,3,2,3,323,8
603,13141,84,135,2388.75,1548,United Kingdom,3,1,1,311,5
604,13142,19,23,307.0899999999999,258,United Kingdom,2,3,3,233,8
605,13144,332,3,110.95,21,United Kingdom,4,4,4,444,12
606,13145,39,6,618.52,145,United Kingdom,2,4,3,243,9
607,13146,26,17,228.91,154,United Kingdom,2,4,4,244,10
608,13147,10,4,712.8000000000001,144,United Kingdom,1,4,2,142,7
609,13148,29,312,3683.26,1965,United Kingdom,2,1,1,211,4
610,13149,14,86,1676.0600000000002,1280,United Kingdom,1,2,1,121,4
611,13151,295,74,1257.8700000000003,363,United Kingdom,4,2,2,422,8
612,13153,5,15,486.22,418,United Kingdom,1,4,3,143,8
613,13155,33,85,971.7600000000002,497,United Kingdom,2,2,2,222,6
614,13157,49,87,1741.2199999999998,1439,United Kingdom,2,2,1,221,5
615,13158,94,79,1201.06,784,United Kingdom,3,2,2,322,7
616,13159,8,120,1429.35,1058,United Kingdom,1,1,2,112,4
617,13160,22,4,91.8,56,United Kingdom,2,4,4,244,10
618,13161,313,8,112.75,29,United Kingdom,4,4,4,444,12
619,13162,122,79,1688.2899999999995,1713,United Kingdom,3,2,1,321,6
620,13165,46,42,1021.48,1376,United Kingdom,2,2,2,222,6
621,13166,283,41,417.2000000000001,216,United Kingdom,4,3,3,433,10
622,13167,18,65,791.3299999999999,785,United Kingdom,2,2,2,222,6
623,13168,36,126,1299.59,670,United Kingdom,2,1,2,212,5
624,13169,63,13,712.88,272,United Kingdom,3,4,2,342,9
625,13170,26,30,108.81,141,United Kingdom,2,3,4,234,9
626,13171,21,46,468.41,229,United Kingdom,2,2,3,223,7
627,13173,4,43,353.65000000000003,277,United Kingdom,1,2,3,123,6
628,13174,16,293,2742.8200000000006,1352,United Kingdom,1,1,1,111,3
629,13176,46,67,481.49000000000007,448,United Kingdom,2,2,3,223,7
630,13177,64,17,282.45,91,United Kingdom,3,4,4,344,11
631,13178,26,265,5725.469999999999,3570,United Kingdom,2,1,1,211,4
632,13182,45,11,121.18,201,United Kingdom,2,4,4,244,10
633,13183,7,94,3957.7800000000007,2208,United Kingdom,1,2,1,121,4
634,13184,14,179,1668.95,1662,United Kingdom,1,1,1,111,3
635,13185,267,1,71.4,12,United Kingdom,4,4,4,444,12
636,13186,39,79,1575.89,820,United Kingdom,2,2,2,222,6
637,13187,337,37,236.02,95,United Kingdom,4,3,4,434,11
638,13188,11,2,114.6,25,United Kingdom,1,4,4,144,9
639,13189,18,29,260.67999999999995,842,United Kingdom,2,3,4,234,9
640,13192,95,63,911.9400000000002,595,United Kingdom,3,2,2,322,7
641,13193,61,25,112.08,46,United Kingdom,3,3,4,334,10
642,13194,135,3,60.7,26,United Kingdom,3,4,4,344,11
643,13196,11,110,1797.78,1224,United Kingdom,1,1,1,111,3
644,13198,10,226,3401.24,2648,United Kingdom,1,1,1,111,3
645,13199,3,119,9817.12,6176,United Kingdom,1,1,1,111,3
646,13200,19,46,870.0900000000001,516,United Kingdom,2,2,2,222,6
647,13203,9,57,869.4599999999999,800,United Kingdom,1,2,2,122,5
648,13207,15,8,250.26,130,United Kingdom,1,4,4,144,9
649,13208,58,148,1217.65,803,United Kingdom,3,1,2,312,6
650,13209,30,321,5891.61,4253,United Kingdom,2,1,1,211,4
651,13210,93,22,353.48,316,United Kingdom,3,3,3,333,9
652,13211,10,55,1095.4199999999996,834,United Kingdom,1,2,2,122,5
653,13212,19,141,786.83,309,United Kingdom,2,1,2,212,5
654,13213,56,90,1520.58,1360,United Kingdom,3,2,2,322,7
655,13216,267,5,333.74,297,United Kingdom,4,4,3,443,11
656,13217,122,4,533.98,262,United Kingdom,3,4,3,343,10
657,13218,127,5,62.64,88,United Kingdom,3,4,4,344,11
658,13220,78,21,819.29,196,United Kingdom,3,3,2,332,8
659,13221,240,66,847.4100000000001,244,United Kingdom,4,2,2,422,8
660,13223,200,5,163.20000000000002,88,United Kingdom,4,4,4,444,12
661,13224,60,108,2155.95,1518,United Kingdom,3,1,1,311,5
662,13225,3,32,6463.84,3416,United Kingdom,1,3,1,131,5
663,13226,273,16,108.21,80,United Kingdom,4,4,4,444,12
664,13227,201,9,257.7,99,United Kingdom,4,4,4,444,12
665,13228,81,2,358.0,200,United Kingdom,3,4,3,343,10
666,13229,225,10,160.95,63,United Kingdom,4,4,4,444,12
667,13230,4,587,2755.63,1638,United Kingdom,1,1,1,111,3
668,13232,12,202,1328.35,773,United Kingdom,1,1,2,112,4
669,13233,74,43,605.1199999999999,1004,United Kingdom,3,2,3,323,8
670,13235,212,58,1031.0700000000002,441,United Kingdom,4,2,2,422,8
671,13236,24,36,744.85,416,United Kingdom,2,3,2,232,7
672,13238,17,31,700.7299999999999,298,United Kingdom,1,3,2,132,6
673,13239,261,22,329.56,363,United Kingdom,4,3,3,433,10
674,13240,96,67,663.6500000000001,298,United Kingdom,3,2,3,323,8
675,13242,112,13,270.40000000000003,130,United Kingdom,3,4,4,344,11
676,13243,203,57,585.12,232,United Kingdom,4,2,3,423,9
677,13244,92,27,121.74,38,United Kingdom,3,3,4,334,10
678,13245,50,16,430.5,125,United Kingdom,2,4,3,243,9
679,13246,18,136,1961.52,1587,United Kingdom,2,1,1,211,4
680,13247,17,25,501.12,328,United Kingdom,1,3,3,133,7
681,13248,124,26,465.68,305,United Kingdom,3,3,3,333,9
682,13249,92,23,711.41,546,United Kingdom,3,3,2,332,8
683,13253,156,36,1030.4,1572,United Kingdom,4,3,2,432,9
684,13255,9,13,399.51,177,United Kingdom,1,4,3,143,8
685,13256,14,1,0.0,12540,United Kingdom,1,4,4,144,9
686,13258,11,36,672.83,282,United Kingdom,1,3,2,132,6
687,13259,61,81,283.18,126,United Kingdom,3,2,4,324,9
688,13260,61,8,557.62,142,United Kingdom,3,4,3,343,10
689,13261,268,9,944.1,210,United Kingdom,4,4,2,442,10
690,13262,263,11,200.29,125,United Kingdom,4,4,4,444,12
691,13263,1,1667,7436.93,4768,United Kingdom,1,1,1,111,3
692,13265,53,90,2092.6600000000003,1740,United Kingdom,3,2,1,321,6
693,13266,11,187,3834.26,4428,United Kingdom,1,1,1,111,3
694,13267,2,211,4521.49,1969,United Kingdom,1,1,1,111,3
695,13268,17,433,3174.75,3624,United Kingdom,1,1,1,111,3
696,13269,1,315,5343.280000000001,3513,United Kingdom,1,1,1,111,3
697,13270,366,1,590.0,200,United Kingdom,4,4,3,443,11
698,13271,37,87,211.48999999999992,240,United Kingdom,2,2,4,224,8
699,13272,31,15,276.56000000000006,96,United Kingdom,2,4,4,244,10
700,13273,113,16,138.98,153,United Kingdom,3,4,4,344,11
701,13276,63,30,590.93,161,United Kingdom,3,3,3,333,9
702,13277,15,8,258.4,176,United Kingdom,1,4,4,144,9
703,13278,40,46,542.73,537,United Kingdom,2,2,3,223,7
704,13279,78,9,137.75,73,United Kingdom,3,4,4,344,11
705,13280,122,82,798.46,518,United Kingdom,3,2,2,322,7
706,13282,18,37,1132.14,307,United Kingdom,2,3,2,232,7
707,13283,59,7,93.66,90,United Kingdom,3,4,4,344,11
708,13284,330,13,201.19,91,United Kingdom,4,4,4,444,12
709,13285,23,187,2709.1200000000003,2051,United Kingdom,2,1,1,211,4
710,13291,155,42,361.11,233,United Kingdom,4,2,3,423,9
711,13292,38,31,578.9399999999999,347,United Kingdom,2,3,3,233,8
712,13294,189,54,873.74,453,United Kingdom,4,2,2,422,8
713,13295,359,10,201.2,82,United Kingdom,4,4,4,444,12
714,13296,137,5,87.4,78,United Kingdom,3,4,4,344,11
715,13297,7,59,2089.85,963,United Kingdom,1,2,1,121,4
716,13298,1,2,360.0,96,United Kingdom,1,4,3,143,8
717,13299,268,5,142.5,30,United Kingdom,4,4,4,444,12
718,13300,169,20,371.89,203,United Kingdom,4,3,3,433,10
719,13301,103,81,618.09,345,United Kingdom,3,2,3,323,8
720,13302,155,1,63.75,5,United Kingdom,4,4,4,444,12
721,13304,351,21,300.42,238,United Kingdom,4,3,4,434,11
722,13305,4,81,2000.86,1232,United Kingdom,1,2,1,121,4
723,13307,120,1,15.0,4,United Kingdom,3,4,4,344,11
724,13308,22,54,1385.51,843,United Kingdom,2,2,2,222,6
725,13309,7,107,1456.79,1544,United Kingdom,1,1,2,112,4
726,13310,28,72,1132.0300000000002,587,United Kingdom,2,2,2,222,6
727,13311,4,26,598.57,305,United Kingdom,1,3,3,133,7
728,13313,22,78,1555.32,851,United Kingdom,2,2,2,222,6
729,13314,1,62,775.94,560,United Kingdom,1,2,2,122,5
730,13316,37,86,5732.93,5508,United Kingdom,2,2,1,221,5
731,13317,66,124,2273.6800000000003,1035,United Kingdom,3,1,1,311,5
732,13318,1,20,640.7600000000001,304,United Kingdom,1,3,3,133,7
733,13319,5,476,10845.55,4724,United Kingdom,1,1,1,111,3
734,13320,78,105,1532.1999999999998,1086,United Kingdom,3,1,2,312,6
735,13321,72,11,567.36,372,United Kingdom,3,4,3,343,10
736,13322,17,25,199.48,117,United Kingdom,1,3,4,134,8
737,13323,3,21,787.8499999999999,175,United Kingdom,1,3,2,132,6
738,13324,36,75,7121.95,5205,United Kingdom,2,2,1,221,5
739,13325,81,12,675.3,240,United Kingdom,3,4,2,342,9
740,13327,38,108,3627.77,1600,United Kingdom,2,1,1,211,4
741,13328,316,17,1308.48,680,United Kingdom,4,4,2,442,10
742,13329,31,17,789.0,463,United Kingdom,2,4,2,242,8
743,13330,92,53,1140.93,751,United Kingdom,3,2,2,322,7
744,13332,14,21,350.9,179,United Kingdom,1,3,3,133,7
745,13334,82,265,3502.32,1764,United Kingdom,3,1,1,311,5
746,13336,77,51,795.1200000000001,559,United Kingdom,3,2,2,322,7
747,13338,157,19,487.02,256,United Kingdom,4,3,3,433,10
748,13339,200,54,860.12,326,United Kingdom,4,2,2,422,8
749,13340,45,134,10736.48,5770,United Kingdom,2,1,1,211,4
750,13341,260,42,775.8499999999999,301,United Kingdom,4,2,2,422,8
751,13343,177,19,353.43,135,United Kingdom,4,3,3,433,10
752,13344,67,116,2511.6900000000005,952,United Kingdom,3,1,1,311,5
753,13345,287,20,389.5,141,United Kingdom,4,3,3,433,10
754,13347,70,8,341.36,205,United Kingdom,3,4,3,343,10
755,13348,64,14,233.76,136,United Kingdom,3,4,4,344,11
756,13349,10,16,247.32,225,United Kingdom,1,4,4,144,9
757,13350,16,40,979.12,287,United Kingdom,1,3,2,132,6
758,13351,66,16,373.94,117,United Kingdom,3,4,3,343,10
759,13352,60,24,397.98,321,United Kingdom,3,3,3,333,9
760,13354,71,51,743.5300000000001,604,United Kingdom,3,2,2,322,7
761,13355,122,32,674.7,314,United Kingdom,3,3,2,332,8
762,13356,80,42,768.2400000000001,325,United Kingdom,3,2,2,322,7
763,13357,257,89,609.4000000000001,321,United Kingdom,4,2,3,423,9
764,13358,268,29,439.03,285,United Kingdom,4,3,3,433,10
765,13359,63,23,439.56,161,United Kingdom,3,3,3,333,9
766,13362,9,166,3090.74,1382,United Kingdom,1,1,1,111,3
767,13363,17,60,992.5,710,United Kingdom,1,2,2,122,5
768,13364,71,10,134.96,71,United Kingdom,3,4,4,344,11
769,13365,33,128,2225.37,1247,United Kingdom,2,1,1,211,4
770,13366,50,1,56.16,144,United Kingdom,2,4,4,244,10
771,13368,256,29,623.4,327,United Kingdom,4,3,3,433,10
772,13369,365,14,308.28,149,United Kingdom,4,4,3,443,11
773,13370,371,39,754.8700000000001,343,United Kingdom,4,3,2,432,9
774,13372,89,23,378.63999999999993,159,United Kingdom,3,3,3,333,9
775,13373,60,158,3312.2500000000005,1651,United Kingdom,3,1,1,311,5
776,13375,88,37,778.65,442,United Kingdom,3,3,2,332,8
777,13376,99,53,1019.76,493,United Kingdom,3,2,2,322,7
778,13379,26,97,572.56,601,United Kingdom,2,2,3,223,7
779,13381,31,172,3639.31,2029,United Kingdom,2,1,1,211,4
780,13382,280,15,222.99,131,United Kingdom,4,4,4,444,12
781,13384,30,152,4151.93,2422,United Kingdom,2,1,1,211,4
782,13385,329,35,534.5699999999999,281,United Kingdom,4,3,3,433,10
783,13388,131,35,677.1,282,United Kingdom,3,3,2,332,8
784,13389,11,51,797.9599999999999,429,United Kingdom,1,2,2,122,5
785,13390,74,13,544.08,224,United Kingdom,3,4,3,343,10
786,13391,203,1,59.8,4,United Kingdom,4,4,4,444,12
787,13394,1,155,2520.0200000000004,2392,United Kingdom,1,1,1,111,3
788,13395,185,21,307.72,336,United Kingdom,4,3,3,433,10
789,13396,29,43,1360.99,600,United Kingdom,2,2,2,222,6
790,13397,72,38,1544.13,430,United Kingdom,3,3,2,332,8
791,13398,192,26,457.34,281,United Kingdom,4,3,3,433,10
792,13402,127,39,621.2300000000002,479,United Kingdom,3,3,3,333,9
793,13403,17,3,75.0,44,United Kingdom,1,4,4,144,9
794,13404,1,11,252.49,111,United Kingdom,1,4,4,144,9
795,13405,74,27,572.4509999999999,165,United Kingdom,3,3,3,333,9
796,13408,1,478,28117.04,16232,United Kingdom,1,1,1,111,3
797,13410,24,28,1003.0600000000002,518,United Kingdom,2,3,2,232,7
798,13411,107,18,213.55,72,United Kingdom,3,3,4,334,10
799,13414,133,24,1390.5,1574,United Kingdom,3,3,2,332,8
800,13416,43,19,712.5,142,United Kingdom,2,3,2,232,7
801,13417,4,28,640.83,162,United Kingdom,1,3,3,133,7
802,13418,11,304,6127.43,3918,United Kingdom,1,1,1,111,3
803,13419,63,16,221.06,275,United Kingdom,3,4,4,344,11
804,13420,149,8,159.85,101,United Kingdom,4,4,4,444,12
805,13421,40,102,1833.71,1128,United Kingdom,2,1,1,211,4
806,13422,64,127,2626.3,1326,United Kingdom,3,1,1,311,5
807,13425,108,78,1624.2100000000005,1123,United Kingdom,3,2,2,322,7
808,13426,0,157,3641.32,2245,United Kingdom,1,1,1,111,3
809,13427,19,29,582.6,545,United Kingdom,2,3,3,233,8
810,13428,10,71,201.78,151,United Kingdom,1,2,4,124,7
811,13429,10,67,1006.7999999999998,1390,United Kingdom,1,2,2,122,5
812,13430,18,49,679.4499999999999,751,United Kingdom,2,2,2,222,6
813,13431,67,46,1269.1,672,United Kingdom,3,2,2,322,7
814,13434,74,10,534.24,300,United Kingdom,3,4,3,343,10
815,13435,5,101,3809.89,2129,United Kingdom,1,1,1,111,3
816,13436,1,12,196.89,76,United Kingdom,1,4,4,144,9
817,13437,14,167,3408.0600000000004,1283,United Kingdom,1,1,1,111,3
818,13439,255,54,283.71,242,United Kingdom,4,2,4,424,10
819,13441,91,13,296.64000000000004,204,United Kingdom,3,4,4,344,11
820,13447,23,59,1129.1400000000003,584,United Kingdom,2,2,2,222,6
821,13448,16,194,3534.6900000000005,1648,United Kingdom,1,1,1,111,3
822,13449,23,19,291.88000000000005,222,United Kingdom,2,3,4,234,9
