CustomerID,recency,frequency,monetary_value
18226,44,242,5228.050000000001
18227,217,5,93.75
18228,56,30,779.9
18229,11,164,7276.9
18230,9,86,2810.1999999999994
18231,192,123,2071.7699999999995
18232,81,37,592.97
18233,325,1,440.0
18235,71,104,1796.4800000000002
18236,29,49,882.24
18237,2,61,987.1000000000001
18239,218,88,1561.6100000000001
18240,46,6,422.58000000000004
18241,9,104,2073.09
18242,72,78,2232.4900000000002
18245,7,175,2567.0600000000004
18246,23,4,596.0999999999999
18248,122,47,804.02
18249,17,8,95.34
18250,310,21,349.27000000000004
18251,87,16,4314.72
18252,50,94,518.27
18255,89,6,103.3
18257,39,118,2337.6300000000006
18259,24,42,2338.6000000000004
18260,172,133,2628.3499999999995
18261,43,21,324.24
18262,140,13,149.48
18263,25,61,1213.1599999999999
18265,72,46,801.5100000000001
18268,134,1,25.5
18269,366,7,168.6
18270,38,11,283.15000000000003
18272,2,166,3078.58
18273,2,3,204.0
18274,30,11,175.92000000000002
18276,43,14,335.8599999999999
18277,58,8,110.38
18278,73,9,173.89999999999998
18280,277,10,180.6
18281,180,7,80.82
18282,7,12,178.05
18283,3,721,2045.53
18287,42,70,1837.2800000000002
